まさや-名詞-固有名詞-人名-名-*-*,まさや,マサヤ,名詞,固有名詞,人名,名,*,*
fourth-名詞-普通名詞-一般-*-*-*,fourth,フォース,名詞,普通名詞,一般,*,*,*
floor-名詞-普通名詞-一般-*-*-*,floor,フロア,名詞,普通名詞,一般,*,*,*
?-補助記号-句点-*-*-*-*,?,キゴウ,補助記号,句点,*,*,*,*
what-名詞-普通名詞-一般-*-*-*,what,ホワット,名詞,普通名詞,一般,*,*,*
particular-名詞-普通名詞-一般-*-*-*,particular,particular,名詞,普通名詞,一般,*,*,*
item-名詞-普通名詞-一般-*-*-*,item,アイテム,名詞,普通名詞,一般,*,*,*
WAS-名詞-固有名詞-一般-*-*-*,WAS,was,名詞,固有名詞,一般,*,*,*
looking-名詞-普通名詞-一般-*-*-*,looking,looking,名詞,普通名詞,一般,*,*,*
for-名詞-普通名詞-一般-*-*-*,for,フォー,名詞,普通名詞,一般,*,*,*
didn-名詞-普通名詞-一般-*-*-*,didn,didn,名詞,普通名詞,一般,*,*,*
＇-補助記号-一般-*-*-*-*,＇,キゴウ,補助記号,一般,*,*,*,*
t-名詞-普通名詞-助数詞可能-*-*-*,t,トン,名詞,普通名詞,助数詞可能,*,*,*
LIKE-名詞-固有名詞-一般-*-*-*,LIKE,ライク,名詞,固有名詞,一般,*,*,*
First-名詞-普通名詞-一般-*-*-*,First,ファースト,名詞,普通名詞,一般,*,*,*
suggested-名詞-普通名詞-一般-*-*-*,suggested,suggested,名詞,普通名詞,一般,*,*,*
by-名詞-普通名詞-一般-*-*-*,by,バイ,名詞,普通名詞,一般,*,*,*
salesperson-名詞-普通名詞-一般-*-*-*,salesperson,salesperson,名詞,普通名詞,一般,*,*,*
how-名詞-普通名詞-一般-*-*-*,how,ハウ,名詞,普通名詞,一般,*,*,*
much-名詞-普通名詞-一般-*-*-*,much,マッチ,名詞,普通名詞,一般,*,*,*
decided-名詞-普通名詞-一般-*-*-*,decided,decided,名詞,普通名詞,一般,*,*,*
on-名詞-普通名詞-サ変可能-*-*-*,on,オン,名詞,普通名詞,サ変可能,*,*,*
",-補助記号-読点-*-*-*-*",",",",",補助記号,読点,*,*,*,*
CASH-名詞-普通名詞-一般-*-*-*,CASH,キャッシュ,名詞,普通名詞,一般,*,*,*
give-名詞-普通名詞-一般-*-*-*,give,ギブ,名詞,普通名詞,一般,*,*,*
月曜日-名詞-普通名詞-副詞可能-*-*-*,月曜日,ゲツヨウビ,名詞,普通名詞,副詞可能,*,*,*
はれ-名詞-普通名詞-一般-*-*-*,はれ,ハレ,名詞,普通名詞,一般,*,*,*
まつ-名詞-固有名詞-人名-名-*-*,まつ,マツ,名詞,固有名詞,人名,名,*,*
やま-名詞-普通名詞-一般-*-*-*,やま,ヤマ,名詞,普通名詞,一般,*,*,*
キャンプ-名詞-普通名詞-サ変可能-*-*-*,キャンプ,キャンプ,名詞,普通名詞,サ変可能,*,*,*
ごご-名詞-普通名詞-副詞可能-*-*-*,ごご,ゴゴ,名詞,普通名詞,副詞可能,*,*,*
あめ-名詞-普通名詞-一般-*-*-*,あめ,アメ,名詞,普通名詞,一般,*,*,*
ハイキング-名詞-普通名詞-サ変可能-*-*-*,ハイキング,ハイキング,名詞,普通名詞,サ変可能,*,*,*
できる-動詞-非自立可能-*-*-上一段-カ行-連用形-一般,できる,デキ,動詞,非自立可能,*,*,上一段-カ行,連用形-一般
テント-名詞-普通名詞-一般-*-*-*,テント,テント,名詞,普通名詞,一般,*,*,*
こわい-形容詞-一般-*-*-形容詞-連体形-一般,こわい,コワイ,形容詞,一般,*,*,形容詞,連体形-一般
はなし-名詞-普通名詞-サ変可能-*-*-*,はなし,ハナシ,名詞,普通名詞,サ変可能,*,*,*
きく-動詞-一般-*-*-五段-カ行-連用形-一般,きく,キキ,動詞,一般,*,*,五段-カ行,連用形-一般
日曜日-名詞-普通名詞-副詞可能-*-*-*,日曜日,ニチヨウビ,名詞,普通名詞,副詞可能,*,*,*
くもり-名詞-普通名詞-一般-*-*-*,くもり,クモリ,名詞,普通名詞,一般,*,*,*
かぜ-名詞-普通名詞-一般-*-*-*,かぜ,カゼ,名詞,普通名詞,一般,*,*,*
つよい-形容詞-一般-*-*-形容詞-連用形-促音便,つよい,ツヨカッ,形容詞,一般,*,*,形容詞,連用形-促音便
また-接続詞-*-*-*-*-*,また,マタ,接続詞,*,*,*,*,*
カラオケ-名詞-普通名詞-一般-*-*-*,カラオケ,カラオケ,名詞,普通名詞,一般,*,*,*
おとうさん-名詞-普通名詞-一般-*-*-*,おとうさん,オトウサン,名詞,普通名詞,一般,*,*,*
うた-名詞-普通名詞-一般-*-*-*,うた,ウタ,名詞,普通名詞,一般,*,*,*
へた-名詞-普通名詞-サ変形状詞可能-*-*-*,へた,ヘタ,名詞,普通名詞,サ変形状詞可能,*,*,*
へん-名詞-普通名詞-形状詞可能-*-*-*,へん,ヘン,名詞,普通名詞,形状詞可能,*,*,*
when-名詞-普通名詞-一般-*-*-*,when,when,名詞,普通名詞,一般,*,*,*
Account-名詞-普通名詞-一般-*-*-*,Account,アカウント,名詞,普通名詞,一般,*,*,*
written-名詞-普通名詞-一般-*-*-*,written,written,名詞,普通名詞,一般,*,*,*
weather-名詞-普通名詞-一般-*-*-*,weather,ウエザー,名詞,普通名詞,一般,*,*,*
that-名詞-普通名詞-一般-*-*-*,that,ザット,名詞,普通名詞,一般,*,*,*
Day-名詞-普通名詞-一般-*-*-*,Day,デー,名詞,普通名詞,一般,*,*,*
date-名詞-普通名詞-サ変可能-*-*-*,date,デート,名詞,普通名詞,サ変可能,*,*,*
week-名詞-普通名詞-一般-*-*-*,week,ウイーク,名詞,普通名詞,一般,*,*,*
b-名詞-普通名詞-一般-*-*-*,b,b,名詞,普通名詞,一般,*,*,*
daisuke-名詞-普通名詞-一般-*-*-*,daisuke,daisuke,名詞,普通名詞,一般,*,*,*
say-名詞-普通名詞-一般-*-*-*,say,セイ,名詞,普通名詞,一般,*,*,*
about-名詞-普通名詞-形状詞可能-*-*-*,about,アバウト,名詞,普通名詞,形状詞可能,*,*,*
each-名詞-普通名詞-一般-*-*-*,each,each,名詞,普通名詞,一般,*,*,*
Saturday-名詞-普通名詞-一般-*-*-*,Saturday,サタデー,名詞,普通名詞,一般,*,*,*
SUNDAY-名詞-普通名詞-一般-*-*-*,SUNDAY,サンデー,名詞,普通名詞,一般,*,*,*
c-名詞-普通名詞-一般-*-*-*,c,c,名詞,普通名詞,一般,*,*,*
do-名詞-普通名詞-一般-*-*-*,do,ドゥー,名詞,普通名詞,一般,*,*,*
nday-名詞-普通名詞-一般-*-*-*,nday,nday,名詞,普通名詞,一般,*,*,*
りょう-名詞-固有名詞-人名-名-*-*,りょう,リョウ,名詞,固有名詞,人名,名,*,*
た-助動詞-*-*-*-助動詞-ダ-終止形-一般,た,タ,助動詞,*,*,*,助動詞-ダ,終止形-一般
もしもし-感動詞-一般-*-*-*-*,もしもし,モシモシ,感動詞,一般,*,*,*,*
まり-名詞-固有名詞-人名-名-*-*,まり,マリ,名詞,固有名詞,人名,名,*,*
ほく-副詞-*-*-*-*-*,ほく,ホク,副詞,*,*,*,*,*
あたらしい-形容詞-一般-*-*-形容詞-終止形-一般,あたらしい,アタラシイ,形容詞,一般,*,*,形容詞,終止形-一般
ボート-名詞-普通名詞-一般-*-*-*,ボート,ボート,名詞,普通名詞,一般,*,*,*
うみ-名詞-普通名詞-一般-*-*-*,うみ,ウミ,名詞,普通名詞,一般,*,*,*
えっ-感動詞-一般-*-*-*-*,えっ,エッ,感動詞,一般,*,*,*,*
…-補助記号-一般-*-*-*-*,…,キゴウ,補助記号,一般,*,*,*,*
2-名詞-数詞-*-*-*-*,2,ニ,名詞,数詞,*,*,*,*
24-名詞-数詞-*-*-*-*,24,ニヨン,名詞,数詞,*,*,*,*
金曜日-名詞-普通名詞-副詞可能-*-*-*,金曜日,キンヨウビ,名詞,普通名詞,副詞可能,*,*,*
てんき-名詞-普通名詞-一般-*-*-*,てんき,テンキ,名詞,普通名詞,一般,*,*,*
よほう-名詞-普通名詞-サ変可能-*-*-*,よほう,ヨホウ,名詞,普通名詞,サ変可能,*,*,*
さっぽろ-名詞-固有名詞-地名-一般-*-*,さっぽろ,サッポロ,名詞,固有名詞,地名,一般,*,*
のち-名詞-普通名詞-副詞可能-*-*-*,のち,ノチ,名詞,普通名詞,副詞可能,*,*,*
ゆき-名詞-普通名詞-一般-*-*-*,ゆき,ユキ,名詞,普通名詞,一般,*,*,*
です-助動詞-*-*-*-助動詞-デス-意志推量形,です,デショウ,助動詞,*,*,*,助動詞-デス,意志推量形
あした-名詞-普通名詞-副詞可能-*-*-*,あした,アシタ,名詞,普通名詞,副詞可能,*,*,*
26-名詞-数詞-*-*-*-*,26,ニムイ,名詞,数詞,*,*,*,*
にいがた-名詞-固有名詞-地名-一般-*-*,にいがた,ニイガタ,名詞,固有名詞,地名,一般,*,*
おおさか-名詞-固有名詞-地名-一般-*-*,おおさか,オオサカ,名詞,固有名詞,地名,一般,*,*
はれる-動詞-一般-*-*-下一段-ラ行-連用形-一般,はれる,ハレ,動詞,一般,*,*,下一段-ラ行,連用形-一般
せんだい-名詞-固有名詞-地名-一般-*-*,せんだい,センダイ,名詞,固有名詞,地名,一般,*,*
とうきょう-名詞-固有名詞-地名-一般-*-*,とうきょう,トウキョウ,名詞,固有名詞,地名,一般,*,*
なごや-名詞-固有名詞-地名-一般-*-*,なごや,ナゴヤ,名詞,固有名詞,地名,一般,*,*
はる-助動詞-*-*-*-五段-ラ行-命令形,はる,ハレ,助動詞,*,*,*,五段-ラ行,命令形
ジェニー-名詞-固有名詞-人名-一般-*-*,ジェニー,ジェニー,名詞,固有名詞,人名,一般,*,*
へ-助詞-格助詞-*-*-*-*,へ,ヘ,助詞,格助詞,*,*,*,*
げんき-名詞-普通名詞-形状詞可能-*-*-*,げんき,ゲンキ,名詞,普通名詞,形状詞可能,*,*,*
日本-名詞-固有名詞-地名-国-*-*,日本,ニッポン,名詞,固有名詞,地名,国,*,*
いま-名詞-普通名詞-副詞可能-*-*-*,いま,イマ,名詞,普通名詞,副詞可能,*,*,*
まい日-名詞-普通名詞-副詞可能-*-*-*,まい日,マイニチ,名詞,普通名詞,副詞可能,*,*,*
プール-名詞-普通名詞-サ変可能-*-*-*,プール,プール,名詞,普通名詞,サ変可能,*,*,*
およぐ-動詞-一般-*-*-五段-ガ行-連用形-イ音便,およぐ,オヨイ,動詞,一般,*,*,五段-ガ行,連用形-イ音便
で-助詞-接続助詞-*-*-*-*,で,デ,助詞,接続助詞,*,*,*,*
いい-形容詞-非自立可能-*-*-形容詞-連体形-一般,いい,イイ,形容詞,非自立可能,*,*,形容詞,連体形-一般
さいこう-名詞-普通名詞-形状詞可能-*-*-*,さいこう,サイコウ,名詞,普通名詞,形状詞可能,*,*,*
きん-名詞-普通名詞-一般-*-*-*,きん,キン,名詞,普通名詞,一般,*,*,*
三十-名詞-数詞-*-*-*-*,三十,サンジュウ,名詞,数詞,*,*,*,*
と-感動詞-フィラー-*-*-*-*,と,ト,感動詞,フィラー,*,*,*,*
オーストラリア-名詞-固有名詞-地名-国-*-*,オーストラリア,オーストラリア,名詞,固有名詞,地名,国,*,*
七-名詞-数詞-*-*-*-*,七,ナナ,名詞,数詞,*,*,*,*
十六-名詞-数詞-*-*-*-*,十六,ジュウロク,名詞,数詞,*,*,*,*
八-名詞-数詞-*-*-*-*,八,ハチ,名詞,数詞,*,*,*,*
夏休み-名詞-普通名詞-一般-*-*-*,夏休み,ナツヤスミ,名詞,普通名詞,一般,*,*,*
休み-名詞-普通名詞-一般-*-*-*,休み,ヤスミ,名詞,普通名詞,一般,*,*,*
アメリカ-名詞-固有名詞-地名-国-*-*,アメリカ,アメリカ,名詞,固有名詞,地名,国,*,*
ディズニーランド-名詞-固有名詞-一般-*-*-*,ディズニーランド,ディズニーランド,名詞,固有名詞,一般,*,*,*
おとうと-名詞-普通名詞-一般-*-*-*,おとうと,オトウト,名詞,普通名詞,一般,*,*,*
ハリウッド-名詞-固有名詞-地名-一般-*-*,ハリウッド,ハリウッド,名詞,固有名詞,地名,一般,*,*
ははは-感動詞-一般-*-*-*-*,ははは,ハハハ,感動詞,一般,*,*,*,*
ラスベガス-名詞-固有名詞-地名-一般-*-*,ラスベガス,ラスベガス,名詞,固有名詞,地名,一般,*,*
いそがしい-形容詞-一般-*-*-形容詞-終止形-一般,いそがしい,イソガシイ,形容詞,一般,*,*,形容詞,終止形-一般
らい-名詞-普通名詞-一般-*-*-*,らい,ライ,名詞,普通名詞,一般,*,*,*
年-名詞-普通名詞-助数詞可能-*-*-*,年,ネン,名詞,普通名詞,助数詞可能,*,*,*
じゃあ-接続詞-*-*-*-*-*,じゃあ,ジャア,接続詞,*,*,*,*,*
また-副詞-*-*-*-*-*,また,マタ,副詞,*,*,*,*,*
てがみ-名詞-普通名詞-一般-*-*-*,てがみ,テガミ,名詞,普通名詞,一般,*,*,*
さようなら-感動詞-一般-*-*-*-*,さようなら,サヨウナラ,感動詞,一般,*,*,*,*
二-名詞-数詞-*-*-*-*,二,フタ,名詞,数詞,*,*,*,*
いしだ-名詞-固有名詞-人名-姓-*-*,いしだ,イシダ,名詞,固有名詞,人名,姓,*,*
より-助詞-格助詞-*-*-*-*,より,ヨリ,助詞,格助詞,*,*,*,*
divide-名詞-普通名詞-一般-*-*-*,divide,ディバイド,名詞,普通名詞,一般,*,*,*
Letter-名詞-普通名詞-一般-*-*-*,Letter,レター,名詞,普通名詞,一般,*,*,*
into-名詞-普通名詞-一般-*-*-*,into,into,名詞,普通名詞,一般,*,*,*
SIX-名詞-固有名詞-一般-*-*-*,SIX,シックス,名詞,固有名詞,一般,*,*,*
sections-名詞-普通名詞-一般-*-*-*,sections,sections,名詞,普通名詞,一般,*,*,*
addressee-名詞-普通名詞-一般-*-*-*,addressee,addressee,名詞,普通名詞,一般,*,*,*
opening-名詞-普通名詞-一般-*-*-*,opening,オープニング,名詞,普通名詞,一般,*,*,*
MAIN-名詞-普通名詞-一般-*-*-*,MAIN,メイン,名詞,普通名詞,一般,*,*,*
passages-名詞-普通名詞-一般-*-*-*,passages,passages,名詞,普通名詞,一般,*,*,*
ending-名詞-普通名詞-一般-*-*-*,ending,エンディング,名詞,普通名詞,一般,*,*,*
sender-名詞-普通名詞-一般-*-*-*,sender,sender,名詞,普通名詞,一般,*,*,*
Who-名詞-普通名詞-一般-*-*-*,Who,フー,名詞,普通名詞,一般,*,*,*
is-名詞-普通名詞-一般-*-*-*,is,イズ,名詞,普通名詞,一般,*,*,*
From-名詞-普通名詞-一般-*-*-*,From,フロム,名詞,普通名詞,一般,*,*,*
It-名詞-普通名詞-一般-*-*-*,It,イット,名詞,普通名詞,一般,*,*,*
Writer-名詞-普通名詞-一般-*-*-*,Writer,ライター,名詞,普通名詞,一般,*,*,*
In-名詞-普通名詞-一般-*-*-*,In,イン,名詞,普通名詞,一般,*,*,*
JAPAN-名詞-固有名詞-地名-国-*-*,JAPAN,ジャパン,名詞,固有名詞,地名,国,*,*
えり-名詞-普通名詞-一般-*-*-*,えり,エリ,名詞,普通名詞,一般,*,*,*
中学-名詞-普通名詞-一般-*-*-*,中学,チュウガク,名詞,普通名詞,一般,*,*,*
年生-接尾辞-名詞的-助数詞-*-*-*,年生,ネンセイ,接尾辞,名詞的,助数詞,*,*,*
せん-名詞-普通名詞-一般-*-*-*,せん,セン,名詞,普通名詞,一般,*,*,*
生-接尾辞-名詞的-一般-*-*-*,生,セイ,接尾辞,名詞的,一般,*,*,*
きびしい-形容詞-一般-*-*-形容詞-連用形-一般,きびしい,キビシク,形容詞,一般,*,*,形容詞,連用形-一般
えいご-名詞-普通名詞-一般-*-*-*,えいご,エイゴ,名詞,普通名詞,一般,*,*,*
やすい-接尾辞-形容詞的-*-*-形容詞-連用形-ウ音便,やすい,ヤスウ,接尾辞,形容詞的,*,*,形容詞,連用形-ウ音便
びじゅつ-名詞-普通名詞-一般-*-*-*,びじゅつ,ビジュツ,名詞,普通名詞,一般,*,*,*
れきし-名詞-普通名詞-一般-*-*-*,れきし,レキシ,名詞,普通名詞,一般,*,*,*
など-助詞-副助詞-*-*-*-*,など,ナド,助詞,副助詞,*,*,*,*
べんきょう-名詞-普通名詞-サ変可能-*-*-*,べんきょう,ベンキョウ,名詞,普通名詞,サ変可能,*,*,*
すう-副詞-*-*-*-*-*,すう,スウ,副詞,*,*,*,*,*
学-名詞-普通名詞-一般-*-*-*,学,ガク,名詞,普通名詞,一般,*,*,*
とくい-名詞-普通名詞-形状詞可能-*-*-*,とくい,トクイ,名詞,普通名詞,形状詞可能,*,*,*
だ-助動詞-*-*-*-助動詞-ダ-連用形-融合,だ,ジャ,助動詞,*,*,*,助動詞-ダ,連用形-融合
へや-名詞-普通名詞-一般-*-*-*,へや,ヘヤ,名詞,普通名詞,一般,*,*,*
コンビューター-名詞-普通名詞-一般-*-*-*,コンビューター,コンビューター,名詞,普通名詞,一般,*,*,*
でんき-名詞-普通名詞-一般-*-*-*,でんき,デンキ,名詞,普通名詞,一般,*,*,*
スタンド-名詞-普通名詞-一般-*-*-*,スタンド,スタンド,名詞,普通名詞,一般,*,*,*
本だな-名詞-普通名詞-一般-*-*-*,本だな,ホンダナ,名詞,普通名詞,一般,*,*,*
ベッド-名詞-普通名詞-一般-*-*-*,ベッド,ベッド,名詞,普通名詞,一般,*,*,*
つくえ-名詞-普通名詞-一般-*-*-*,つくえ,ツクエ,名詞,普通名詞,一般,*,*,*
コンピューター-名詞-普通名詞-一般-*-*-*,コンピューター,コンピューター,名詞,普通名詞,一般,*,*,*
上-名詞-普通名詞-副詞可能-*-*-*,上,ウエ,名詞,普通名詞,副詞可能,*,*,*
うしろ-名詞-普通名詞-一般-*-*-*,うしろ,ウシロ,名詞,普通名詞,一般,*,*,*
ま-感動詞-フィラー-*-*-*-*,ま,マ,感動詞,フィラー,*,*,*,*
どの-連体詞-*-*-*-*-*,どの,ドノ,連体詞,*,*,*,*,*
よこ-名詞-普通名詞-一般-*-*-*,よこ,ヨコ,名詞,普通名詞,一般,*,*,*
そと-名詞-普通名詞-一般-*-*-*,そと,ソト,名詞,普通名詞,一般,*,*,*
ねこ-名詞-普通名詞-一般-*-*-*,ねこ,ネコ,名詞,普通名詞,一般,*,*,*
くま-名詞-普通名詞-一般-*-*-*,くま,クマ,名詞,普通名詞,一般,*,*,*
下-名詞-普通名詞-一般-*-*-*,下,シタ,名詞,普通名詞,一般,*,*,*
ごみばこ-名詞-普通名詞-一般-*-*-*,ごみばこ,ゴミバコ,名詞,普通名詞,一般,*,*,*
前-名詞-普通名詞-副詞可能-*-*-*,前,マエ,名詞,普通名詞,副詞可能,*,*,*
Passage-名詞-普通名詞-一般-*-*-*,Passage,パッセージ,名詞,普通名詞,一般,*,*,*
describe-名詞-普通名詞-一般-*-*-*,describe,describe,名詞,普通名詞,一般,*,*,*
ROOM-名詞-普通名詞-一般-*-*-*,ROOM,ルーム,名詞,普通名詞,一般,*,*,*
English-名詞-普通名詞-一般-*-*-*,English,イングリッシュ,名詞,普通名詞,一般,*,*,*
ひさこ-名詞-固有名詞-人名-名-*-*,ひさこ,ヒサコ,名詞,固有名詞,人名,名,*,*
さむい-形容詞-一般-*-*-形容詞-終止形-一般,さむい,サムイ,形容詞,一般,*,*,形容詞,終止形-一般
うま-名詞-普通名詞-一般-*-*-*,うま,ウマ,名詞,普通名詞,一般,*,*,*
うし-名詞-普通名詞-一般-*-*-*,うし,ウシ,名詞,普通名詞,一般,*,*,*
がっこう-名詞-普通名詞-一般-*-*-*,がっこう,ガッコウ,名詞,普通名詞,一般,*,*,*
あるく-動詞-一般-*-*-五段-カ行-連用形-イ音便,あるく,アルイ,動詞,一般,*,*,五段-カ行,連用形-イ音便
べんり-名詞-普通名詞-形状詞可能-*-*-*,べんり,ベンリ,名詞,普通名詞,形状詞可能,*,*,*
ところ-名詞-普通名詞-副詞可能-*-*-*,ところ,トコロ,名詞,普通名詞,副詞可能,*,*,*
にわ-名詞-普通名詞-一般-*-*-*,にわ,ニワ,名詞,普通名詞,一般,*,*,*
おおきい-形容詞-一般-*-*-形容詞-終止形-一般,おおきい,オオキイ,形容詞,一般,*,*,形容詞,終止形-一般
アマンダ-名詞-固有名詞-人名-一般-*-*,アマンダ,アマンダ,名詞,固有名詞,人名,一般,*,*
ニュージーランド-名詞-固有名詞-地名-国-*-*,ニュージーランド,ニュージーランド,名詞,固有名詞,地名,国,*,*
人-接尾辞-名詞的-一般-*-*-*,人,ニン,接尾辞,名詞的,一般,*,*,*
オークランド-名詞-固有名詞-地名-一般-*-*,オークランド,オークランド,名詞,固有名詞,地名,一般,*,*
さらい-名詞-普通名詞-一般-*-*-*,さらい,サライ,名詞,普通名詞,一般,*,*,*
ペン-名詞-普通名詞-一般-*-*-*,ペン,ペン,名詞,普通名詞,一般,*,*,*
だけ-助詞-副助詞-*-*-*-*,だけ,ダケ,助詞,副助詞,*,*,*,*
まさゆき-名詞-固有名詞-人名-名-*-*,まさゆき,マサユキ,名詞,固有名詞,人名,名,*,*
ぽい-接尾辞-形容詞的-*-*-形容詞-連用形-一般,ぽい,ポク,接尾辞,形容詞的,*,*,形容詞,連用形-一般
東京-名詞-固有名詞-地名-一般-*-*,東京,トウキョウ,名詞,固有名詞,地名,一般,*,*
アパート-名詞-普通名詞-一般-*-*-*,アパート,アパート,名詞,普通名詞,一般,*,*,*
バルコニー-名詞-普通名詞-一般-*-*-*,バルコニー,バルコニー,名詞,普通名詞,一般,*,*,*
ジム-名詞-普通名詞-一般-*-*-*,ジム,ジム,名詞,普通名詞,一般,*,*,*
すてき-形状詞-一般-*-*-*-*,すてき,ステキ,形状詞,一般,*,*,*,*
きっす-動詞-一般-*-*-五段-サ行-未然形-一般,きっす,キッサ,動詞,一般,*,*,五段-サ行,未然形-一般
てる-助動詞-*-*-*-下一段-タ行-連体形-撥音便,てる,テン,助動詞,*,*,*,下一段-タ行,連体形-撥音便
みせ-名詞-普通名詞-一般-*-*-*,みせ,ミセ,名詞,普通名詞,一般,*,*,*
ちか-副詞-*-*-*-*-*,ちか,チカ,副詞,*,*,*,*,*
てつ-名詞-普通名詞-一般-*-*-*,てつ,テツ,名詞,普通名詞,一般,*,*,*
えき-名詞-普通名詞-一般-*-*-*,えき,エキ,名詞,普通名詞,一般,*,*,*
十分-形状詞-一般-*-*-*-*,十分,ジュウブン,形状詞,一般,*,*,*,*
ほる-動詞-一般-*-*-五段-ラ行-連用形-促音便,ほる,ホッ,動詞,一般,*,*,五段-ラ行,連用形-促音便
ど-助詞-接続助詞-*-*-*-*,ど,ド,助詞,接続助詞,*,*,*,*
まち-名詞-普通名詞-一般-*-*-*,まち,マチ,名詞,普通名詞,一般,*,*,*
ダン-名詞-固有名詞-人名-一般-*-*,ダン,ダン,名詞,固有名詞,人名,一般,*,*
ホバート-名詞-固有名詞-地名-一般-*-*,ホバート,ホバート,名詞,固有名詞,地名,一般,*,*
ホバート-名詞-固有名詞-人名-一般-*-*,ホバート,ホバート,名詞,固有名詞,人名,一般,*,*
タスマニア-名詞-固有名詞-地名-一般-*-*,タスマニア,タスマニア,名詞,固有名詞,地名,一般,*,*
ふるい-形容詞-一般-*-*-形容詞-連体形-一般,ふるい,フルイ,形容詞,一般,*,*,形容詞,連体形-一般
そして-接続詞-*-*-*-*-*,そして,ソシテ,接続詞,*,*,*,*,*
テニスコート-名詞-普通名詞-一般-*-*-*,テニスコート,テニスコート,名詞,普通名詞,一般,*,*,*
とも-名詞-普通名詞-一般-*-*-*,とも,トモ,名詞,普通名詞,一般,*,*,*
こう-副詞-*-*-*-*-*,こう,コウ,副詞,*,*,*,*,*
校-接尾辞-名詞的-一般-*-*-*,校,コウ,接尾辞,名詞的,一般,*,*,*
で-接続詞-*-*-*-*-*,で,デ,接続詞,*,*,*,*,*
んと-感動詞-フィラー-*-*-*-*,んと,ント,感動詞,フィラー,*,*,*,*
う-感動詞-フィラー-*-*-*-*,う,ウ,感動詞,フィラー,*,*,*,*
てき-接尾辞-形状詞的-*-*-*-*,てき,テキ,接尾辞,形状詞的,*,*,*,*
たいいく-名詞-普通名詞-一般-*-*-*,たいいく,タイイク,名詞,普通名詞,一般,*,*,*
ぎじゅつ-名詞-普通名詞-一般-*-*-*,ぎじゅつ,ギジュツ,名詞,普通名詞,一般,*,*,*
きびしい-形容詞-一般-*-*-形容詞-終止形-一般,きびしい,キビシイ,形容詞,一般,*,*,形容詞,終止形-一般
